property_id,num_bedrooms,review_count,city,property_size
8105,1,272,Seattle,PRIVATE_ROOM
8106,1,27,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8107,1,4,Portland,PRIVATE_ROOM
8108,1,3,Seattle,PRIVATE_ROOM
8109,1,16,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8110,1,25,Portland,PRIVATE_ROOM
8111,1,9,Seattle,PRIVATE_ROOM
8112,1,5,Denver,PRIVATE_ROOM
8113,1,10,Seattle,ENTIRE_HOME_1_BEDROOMS
8114,0,32,Seattle,ENTIRE_HOME_0_BEDROOMS
8115,3,41,Seattle,ENTIRE_HOME_3_BEDROOMS
8116,2,9,Denver,ENTIRE_HOME_2_BEDROOMS
8117,1,25,Portland,ENTIRE_HOME_1_BEDROOMS
8118,1,33,Las Vegas,PRIVATE_ROOM
8119,1,25,Atlanta,ENTIRE_HOME_1_BEDROOMS
8120,1,11,Seattle,ENTIRE_HOME_1_BEDROOMS
8121,1,7,Atlanta,PRIVATE_ROOM
8122,2,0,Denver,ENTIRE_HOME_2_BEDROOMS
8123,2,1,Portland,ENTIRE_HOME_2_BEDROOMS
8124,1,60,Seattle,ENTIRE_HOME_1_BEDROOMS
8125,0,8,Seattle,ENTIRE_HOME_0_BEDROOMS
8126,1,163,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8127,1,301,Seattle,PRIVATE_ROOM
8128,1,169,Seattle,PRIVATE_ROOM
8129,2,1,Atlanta,ENTIRE_HOME_2_BEDROOMS
8130,1,7,Seattle,PRIVATE_ROOM
8131,1,41,Denver,PRIVATE_ROOM
8132,1,25,Seattle,PRIVATE_ROOM
8133,1,5,Las Vegas,SHARED_ROOM
8134,1,15,Las Vegas,SHARED_ROOM
8135,1,13,Denver,PRIVATE_ROOM
8136,1,11,Las Vegas,SHARED_ROOM
8137,1,9,Las Vegas,SHARED_ROOM
8138,2,644,Denver,ENTIRE_HOME_2_BEDROOMS
8139,1,13,Las Vegas,PRIVATE_ROOM
8140,1,10,Las Vegas,PRIVATE_ROOM
8141,0,12,Portland,ENTIRE_HOME_0_BEDROOMS
8142,1,23,Seattle,PRIVATE_ROOM
8143,1,35,Seattle,ENTIRE_HOME_1_BEDROOMS
8144,1,7,Seattle,SHARED_ROOM
8145,2,11,Denver,ENTIRE_HOME_2_BEDROOMS
8146,1,10,Seattle,ENTIRE_HOME_1_BEDROOMS
8147,1,21,Atlanta,ENTIRE_HOME_1_BEDROOMS
8148,0,12,Seattle,ENTIRE_HOME_0_BEDROOMS
8149,1,67,Seattle,ENTIRE_HOME_1_BEDROOMS
8150,0,0,Seattle,ENTIRE_HOME_0_BEDROOMS
8151,2,139,Las Vegas,ENTIRE_HOME_2_BEDROOMS
8152,1,23,Seattle,PRIVATE_ROOM
8153,2,0,Denver,ENTIRE_HOME_2_BEDROOMS
8154,1,5,Seattle,PRIVATE_ROOM
8155,0,4,Denver,ENTIRE_HOME_0_BEDROOMS
8156,2,20,Seattle,ENTIRE_HOME_2_BEDROOMS
8157,1,26,Denver,ENTIRE_HOME_1_BEDROOMS
8158,1,13,Portland,PRIVATE_ROOM
8159,2,14,Portland,ENTIRE_HOME_2_BEDROOMS
8160,1,23,Atlanta,SHARED_ROOM
8161,1,12,Seattle,ENTIRE_HOME_1_BEDROOMS
8162,2,0,Denver,ENTIRE_HOME_2_BEDROOMS
8163,4,1,Denver,ENTIRE_HOME_4_BEDROOMS
8164,1,20,Las Vegas,PRIVATE_ROOM
8165,1,33,Seattle,ENTIRE_HOME_1_BEDROOMS
8166,1,116,Seattle,ENTIRE_HOME_1_BEDROOMS
8167,1,31,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8168,1,15,Denver,PRIVATE_ROOM
8169,1,39,Denver,PRIVATE_ROOM
8170,2,1,Denver,ENTIRE_HOME_2_BEDROOMS
8171,1,66,Seattle,ENTIRE_HOME_1_BEDROOMS
8172,3,20,Portland,ENTIRE_HOME_3_BEDROOMS
8173,2,2,Atlanta,ENTIRE_HOME_2_BEDROOMS
8174,1,3,Portland,PRIVATE_ROOM
8175,1,10,Denver,PRIVATE_ROOM
8176,5,42,Las Vegas,ENTIRE_HOME_5_BEDROOMS
8177,1,154,Seattle,PRIVATE_ROOM
8178,1,19,Las Vegas,PRIVATE_ROOM
8179,0,18,Portland,ENTIRE_HOME_0_BEDROOMS
8180,1,177,Seattle,PRIVATE_ROOM
8181,1,91,Portland,ENTIRE_HOME_1_BEDROOMS
8182,3,34,Las Vegas,ENTIRE_HOME_3_BEDROOMS
8183,1,156,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8184,1,13,Seattle,ENTIRE_HOME_1_BEDROOMS
8185,2,142,Seattle,ENTIRE_HOME_2_BEDROOMS
8186,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
8187,3,3,Portland,ENTIRE_HOME_3_BEDROOMS
8188,1,12,Atlanta,ENTIRE_HOME_1_BEDROOMS
8189,2,24,Las Vegas,ENTIRE_HOME_2_BEDROOMS
8190,2,22,Las Vegas,ENTIRE_HOME_2_BEDROOMS
8191,1,31,Denver,PRIVATE_ROOM
8192,1,22,Portland,PRIVATE_ROOM
8193,1,156,Seattle,ENTIRE_HOME_1_BEDROOMS
8194,2,57,Denver,ENTIRE_HOME_2_BEDROOMS
8195,1,0,Denver,SHARED_ROOM
8196,1,31,Denver,PRIVATE_ROOM
8197,2,13,Denver,ENTIRE_HOME_2_BEDROOMS
8198,0,70,Las Vegas,ENTIRE_HOME_0_BEDROOMS
8199,2,208,Seattle,ENTIRE_HOME_2_BEDROOMS
8200,1,15,Las Vegas,PRIVATE_ROOM
8201,1,58,Atlanta,SHARED_ROOM
8202,1,272,Atlanta,PRIVATE_ROOM
8203,1,40,Seattle,ENTIRE_HOME_1_BEDROOMS
8204,1,39,Portland,PRIVATE_ROOM
8205,1,1,Las Vegas,SHARED_ROOM
8206,1,126,Seattle,ENTIRE_HOME_1_BEDROOMS
8207,3,21,Portland,ENTIRE_HOME_3_BEDROOMS
8208,1,9,Portland,PRIVATE_ROOM
8209,1,16,Denver,ENTIRE_HOME_1_BEDROOMS
8210,1,3,Atlanta,ENTIRE_HOME_1_BEDROOMS
8211,1,55,Seattle,ENTIRE_HOME_1_BEDROOMS
8212,0,3,Denver,ENTIRE_HOME_0_BEDROOMS
8213,1,1,Portland,PRIVATE_ROOM
8214,0,0,Seattle,ENTIRE_HOME_0_BEDROOMS
8215,0,132,Seattle,ENTIRE_HOME_0_BEDROOMS
8216,1,40,Seattle,ENTIRE_HOME_1_BEDROOMS
8217,1,1,Portland,ENTIRE_HOME_1_BEDROOMS
8218,1,59,Portland,ENTIRE_HOME_1_BEDROOMS
8219,1,21,Seattle,PRIVATE_ROOM
8220,1,126,Portland,ENTIRE_HOME_1_BEDROOMS
8221,1,11,Las Vegas,SHARED_ROOM
8222,1,13,Atlanta,ENTIRE_HOME_1_BEDROOMS
8223,3,6,Portland,ENTIRE_HOME_3_BEDROOMS
8224,1,12,Denver,ENTIRE_HOME_1_BEDROOMS
8225,2,25,Denver,ENTIRE_HOME_2_BEDROOMS
8226,1,3,Denver,ENTIRE_HOME_1_BEDROOMS
8227,2,196,Portland,ENTIRE_HOME_2_BEDROOMS
8228,4,18,Denver,ENTIRE_HOME_4_BEDROOMS
8229,1,14,Denver,PRIVATE_ROOM
8230,0,12,Portland,ENTIRE_HOME_0_BEDROOMS
8231,1,13,Seattle,PRIVATE_ROOM
8232,1,27,Seattle,PRIVATE_ROOM
8233,1,33,Seattle,PRIVATE_ROOM
8234,1,17,Seattle,ENTIRE_HOME_1_BEDROOMS
8235,1,54,Portland,PRIVATE_ROOM
8236,1,36,Seattle,ENTIRE_HOME_1_BEDROOMS
8237,1,9,Denver,PRIVATE_ROOM
8238,0,5,Seattle,ENTIRE_HOME_0_BEDROOMS
8239,2,15,Portland,ENTIRE_HOME_2_BEDROOMS
8240,1,2,Denver,ENTIRE_HOME_1_BEDROOMS
8241,1,26,Denver,ENTIRE_HOME_1_BEDROOMS
8242,1,4,Seattle,ENTIRE_HOME_1_BEDROOMS
8243,1,2,Seattle,PRIVATE_ROOM
8244,1,26,Las Vegas,PRIVATE_ROOM
8245,1,14,Seattle,ENTIRE_HOME_1_BEDROOMS
8246,3,10,Las Vegas,ENTIRE_HOME_3_BEDROOMS
8247,1,6,Seattle,ENTIRE_HOME_1_BEDROOMS
8248,1,135,Seattle,ENTIRE_HOME_1_BEDROOMS
8249,1,22,Denver,PRIVATE_ROOM
8250,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
8251,2,7,Denver,ENTIRE_HOME_2_BEDROOMS
8252,1,85,Portland,PRIVATE_ROOM
8253,1,5,Portland,PRIVATE_ROOM
8254,1,127,Atlanta,PRIVATE_ROOM
8255,1,9,Seattle,ENTIRE_HOME_1_BEDROOMS
8256,0,31,Seattle,ENTIRE_HOME_0_BEDROOMS
8257,2,52,Seattle,ENTIRE_HOME_2_BEDROOMS
8258,1,27,Seattle,ENTIRE_HOME_1_BEDROOMS
8259,1,107,Seattle,ENTIRE_HOME_1_BEDROOMS
8260,1,12,Denver,PRIVATE_ROOM
8261,1,1,Seattle,PRIVATE_ROOM
8262,1,13,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8263,1,3,Seattle,ENTIRE_HOME_1_BEDROOMS
8264,2,16,Denver,ENTIRE_HOME_2_BEDROOMS
8265,1,15,Seattle,ENTIRE_HOME_1_BEDROOMS
8266,1,64,Seattle,ENTIRE_HOME_1_BEDROOMS
8267,1,6,Denver,ENTIRE_HOME_1_BEDROOMS
8268,1,5,Atlanta,PRIVATE_ROOM
8269,1,176,Seattle,PRIVATE_ROOM
8270,1,1,Seattle,ENTIRE_HOME_1_BEDROOMS
8271,2,5,Seattle,ENTIRE_HOME_2_BEDROOMS
8272,0,10,Seattle,ENTIRE_HOME_0_BEDROOMS
8273,1,179,Seattle,ENTIRE_HOME_1_BEDROOMS
8274,0,224,Atlanta,ENTIRE_HOME_0_BEDROOMS
8275,1,17,Seattle,ENTIRE_HOME_1_BEDROOMS
8276,1,169,Portland,ENTIRE_HOME_1_BEDROOMS
8277,2,123,Denver,ENTIRE_HOME_2_BEDROOMS
8278,1,0,Seattle,PRIVATE_ROOM
8279,2,24,Las Vegas,ENTIRE_HOME_2_BEDROOMS
8280,2,11,Seattle,ENTIRE_HOME_2_BEDROOMS
8281,2,9,Denver,ENTIRE_HOME_2_BEDROOMS
8282,1,2,Portland,ENTIRE_HOME_1_BEDROOMS
8283,4,29,Portland,ENTIRE_HOME_4_BEDROOMS
8284,4,5,Portland,ENTIRE_HOME_4_BEDROOMS
8285,1,1,Seattle,PRIVATE_ROOM
8286,1,8,Portland,PRIVATE_ROOM
8287,3,50,Denver,ENTIRE_HOME_3_BEDROOMS
8288,2,54,Denver,ENTIRE_HOME_2_BEDROOMS
8289,1,20,Portland,PRIVATE_ROOM
8290,4,105,Seattle,ENTIRE_HOME_4_BEDROOMS
8291,1,12,Denver,SHARED_ROOM
8292,1,58,Portland,PRIVATE_ROOM
8293,1,11,Seattle,ENTIRE_HOME_1_BEDROOMS
8294,1,200,Seattle,PRIVATE_ROOM
8295,3,2,Seattle,ENTIRE_HOME_3_BEDROOMS
8296,4,20,Seattle,ENTIRE_HOME_4_BEDROOMS
8297,1,0,Portland,ENTIRE_HOME_1_BEDROOMS
8298,1,4,Atlanta,ENTIRE_HOME_1_BEDROOMS
8299,1,13,Seattle,ENTIRE_HOME_1_BEDROOMS
8300,1,73,Portland,ENTIRE_HOME_1_BEDROOMS
8301,1,12,Denver,ENTIRE_HOME_1_BEDROOMS
8302,1,209,Seattle,ENTIRE_HOME_1_BEDROOMS
8303,1,67,Portland,ENTIRE_HOME_1_BEDROOMS
8304,2,88,Seattle,ENTIRE_HOME_2_BEDROOMS
8305,1,0,Denver,PRIVATE_ROOM
8306,1,71,Portland,SHARED_ROOM
8307,1,7,Seattle,PRIVATE_ROOM
8308,0,133,Portland,ENTIRE_HOME_0_BEDROOMS
8309,2,38,Portland,ENTIRE_HOME_2_BEDROOMS
8310,1,28,Atlanta,PRIVATE_ROOM
8311,1,20,Seattle,ENTIRE_HOME_1_BEDROOMS
8312,1,31,Atlanta,ENTIRE_HOME_1_BEDROOMS
8313,1,0,Portland,PRIVATE_ROOM
8314,0,2,Denver,ENTIRE_HOME_0_BEDROOMS
8315,1,18,Seattle,SHARED_ROOM
8316,1,112,Portland,PRIVATE_ROOM
8317,2,73,Las Vegas,ENTIRE_HOME_2_BEDROOMS
8318,1,18,Portland,PRIVATE_ROOM
8319,1,17,Atlanta,PRIVATE_ROOM
8320,0,3,Portland,ENTIRE_HOME_0_BEDROOMS
8321,1,18,Seattle,PRIVATE_ROOM
8322,1,4,Seattle,PRIVATE_ROOM
8323,4,9,Seattle,ENTIRE_HOME_4_BEDROOMS
8324,1,198,Seattle,ENTIRE_HOME_1_BEDROOMS
8325,1,6,Seattle,ENTIRE_HOME_1_BEDROOMS
8326,1,15,Portland,PRIVATE_ROOM
8327,1,21,Portland,PRIVATE_ROOM
8328,2,4,Seattle,ENTIRE_HOME_2_BEDROOMS
8329,1,15,Portland,PRIVATE_ROOM
8330,3,5,Seattle,ENTIRE_HOME_3_BEDROOMS
8331,1,1,Seattle,PRIVATE_ROOM
8332,1,23,Seattle,ENTIRE_HOME_1_BEDROOMS
8333,2,1,Seattle,ENTIRE_HOME_2_BEDROOMS
8334,1,20,Las Vegas,PRIVATE_ROOM
8335,1,41,Las Vegas,PRIVATE_ROOM
8336,1,92,Portland,PRIVATE_ROOM
8337,1,2,Portland,PRIVATE_ROOM
8338,1,7,Atlanta,PRIVATE_ROOM
8339,1,20,Seattle,ENTIRE_HOME_1_BEDROOMS
8340,3,8,Portland,ENTIRE_HOME_3_BEDROOMS
8341,2,3,Seattle,ENTIRE_HOME_2_BEDROOMS
8342,2,20,Las Vegas,PRIVATE_ROOM
8343,1,3,Seattle,PRIVATE_ROOM
8344,3,2,Denver,ENTIRE_HOME_3_BEDROOMS
8345,1,3,Portland,PRIVATE_ROOM
8346,3,103,Denver,ENTIRE_HOME_3_BEDROOMS
8347,1,47,Portland,PRIVATE_ROOM
8348,2,39,Portland,ENTIRE_HOME_2_BEDROOMS
8349,1,31,Seattle,ENTIRE_HOME_1_BEDROOMS
8350,1,87,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8351,2,7,Portland,ENTIRE_HOME_2_BEDROOMS
8352,1,72,Seattle,PRIVATE_ROOM
8353,1,42,Portland,PRIVATE_ROOM
8354,0,19,Seattle,ENTIRE_HOME_0_BEDROOMS
8355,4,9,Atlanta,ENTIRE_HOME_4_BEDROOMS
8356,3,9,Denver,ENTIRE_HOME_3_BEDROOMS
8357,1,9,Atlanta,PRIVATE_ROOM
8358,2,102,Portland,ENTIRE_HOME_2_BEDROOMS
8359,1,47,Denver,PRIVATE_ROOM
8360,1,18,Denver,PRIVATE_ROOM
8361,1,208,Portland,PRIVATE_ROOM
8362,1,48,Portland,ENTIRE_HOME_1_BEDROOMS
8363,1,14,Seattle,ENTIRE_HOME_1_BEDROOMS
8364,1,61,Seattle,ENTIRE_HOME_1_BEDROOMS
8365,1,19,Seattle,ENTIRE_HOME_1_BEDROOMS
8366,1,177,Seattle,ENTIRE_HOME_1_BEDROOMS
8367,1,104,Seattle,PRIVATE_ROOM
8368,1,64,Seattle,ENTIRE_HOME_1_BEDROOMS
8369,1,203,Denver,PRIVATE_ROOM
8370,1,58,Denver,PRIVATE_ROOM
8371,1,24,Seattle,ENTIRE_HOME_1_BEDROOMS
8372,1,3,Atlanta,PRIVATE_ROOM
8373,1,1,Seattle,PRIVATE_ROOM
8374,3,0,Las Vegas,ENTIRE_HOME_3_BEDROOMS
8375,2,163,Portland,ENTIRE_HOME_2_BEDROOMS
8376,0,39,Denver,ENTIRE_HOME_0_BEDROOMS
8377,1,88,Atlanta,PRIVATE_ROOM
8378,1,157,Portland,ENTIRE_HOME_1_BEDROOMS
8379,1,85,Portland,PRIVATE_ROOM
8380,2,10,Seattle,ENTIRE_HOME_2_BEDROOMS
8381,1,0,Atlanta,ENTIRE_HOME_1_BEDROOMS
8382,1,149,Seattle,ENTIRE_HOME_1_BEDROOMS
8383,1,12,Denver,PRIVATE_ROOM
8384,2,0,Portland,ENTIRE_HOME_2_BEDROOMS
8385,1,151,Seattle,ENTIRE_HOME_1_BEDROOMS
8386,1,186,Seattle,ENTIRE_HOME_1_BEDROOMS
8387,1,13,Denver,ENTIRE_HOME_1_BEDROOMS
8388,2,46,Denver,ENTIRE_HOME_2_BEDROOMS
8389,2,0,Denver,ENTIRE_HOME_2_BEDROOMS
8390,2,36,Seattle,ENTIRE_HOME_2_BEDROOMS
8391,1,2,Seattle,ENTIRE_HOME_1_BEDROOMS
8392,3,0,Denver,ENTIRE_HOME_3_BEDROOMS
8393,1,0,Portland,ENTIRE_HOME_1_BEDROOMS
8394,1,343,Portland,ENTIRE_HOME_1_BEDROOMS
8395,1,63,Portland,ENTIRE_HOME_1_BEDROOMS
8396,1,128,Atlanta,ENTIRE_HOME_1_BEDROOMS
8397,1,88,Denver,ENTIRE_HOME_1_BEDROOMS
8398,1,19,Seattle,ENTIRE_HOME_1_BEDROOMS
8399,1,4,Denver,PRIVATE_ROOM
8400,1,47,Seattle,ENTIRE_HOME_1_BEDROOMS
8401,1,40,Denver,ENTIRE_HOME_1_BEDROOMS
8402,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
8403,1,119,Seattle,ENTIRE_HOME_1_BEDROOMS
8404,1,23,Portland,PRIVATE_ROOM
8405,2,2,Portland,ENTIRE_HOME_2_BEDROOMS
8406,2,6,Seattle,ENTIRE_HOME_2_BEDROOMS
8407,1,58,Denver,PRIVATE_ROOM
8408,1,18,Seattle,ENTIRE_HOME_1_BEDROOMS
8409,1,0,Portland,SHARED_ROOM
8410,1,16,Seattle,SHARED_ROOM
8411,1,0,Las Vegas,PRIVATE_ROOM
8412,1,19,Seattle,ENTIRE_HOME_1_BEDROOMS
8413,3,33,Seattle,ENTIRE_HOME_3_BEDROOMS
8414,2,30,Atlanta,ENTIRE_HOME_2_BEDROOMS
8415,1,22,Seattle,PRIVATE_ROOM
8416,1,3,Portland,PRIVATE_ROOM
8417,1,53,Denver,PRIVATE_ROOM
8418,1,35,Portland,PRIVATE_ROOM
8419,,0,Atlanta,ENTIRE_HOME_0_BEDROOMS
8420,1,134,Portland,ENTIRE_HOME_1_BEDROOMS
8421,1,7,Denver,PRIVATE_ROOM
8422,1,1,Atlanta,ENTIRE_HOME_1_BEDROOMS
8423,3,51,Las Vegas,ENTIRE_HOME_3_BEDROOMS
8424,1,20,Denver,ENTIRE_HOME_1_BEDROOMS
8425,1,8,Seattle,ENTIRE_HOME_1_BEDROOMS
8426,1,59,Seattle,PRIVATE_ROOM
8427,1,13,Seattle,ENTIRE_HOME_1_BEDROOMS
8428,0,24,Portland,ENTIRE_HOME_0_BEDROOMS
8429,3,2,Portland,ENTIRE_HOME_3_BEDROOMS
8430,2,103,Portland,ENTIRE_HOME_2_BEDROOMS
8431,1,23,Seattle,ENTIRE_HOME_1_BEDROOMS
8432,1,48,Seattle,ENTIRE_HOME_1_BEDROOMS
8433,2,34,Seattle,ENTIRE_HOME_2_BEDROOMS
8434,1,16,Seattle,ENTIRE_HOME_1_BEDROOMS
8435,2,7,Portland,ENTIRE_HOME_2_BEDROOMS
8436,1,75,Portland,ENTIRE_HOME_1_BEDROOMS
8437,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
8438,1,154,Denver,PRIVATE_ROOM
8439,1,5,Denver,ENTIRE_HOME_1_BEDROOMS
8440,1,80,Portland,PRIVATE_ROOM
8441,1,0,Atlanta,ENTIRE_HOME_1_BEDROOMS
8442,1,114,Denver,ENTIRE_HOME_1_BEDROOMS
8443,1,2,Seattle,ENTIRE_HOME_1_BEDROOMS
8444,1,24,Seattle,PRIVATE_ROOM
8445,4,2,Portland,ENTIRE_HOME_4_BEDROOMS
8446,3,7,Atlanta,ENTIRE_HOME_3_BEDROOMS
8447,3,76,Seattle,ENTIRE_HOME_3_BEDROOMS
8448,2,4,Denver,ENTIRE_HOME_2_BEDROOMS
8449,1,38,Atlanta,ENTIRE_HOME_1_BEDROOMS
8450,1,48,Portland,PRIVATE_ROOM
8451,1,4,Seattle,ENTIRE_HOME_1_BEDROOMS
8452,1,6,Seattle,ENTIRE_HOME_1_BEDROOMS
8453,1,6,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8454,1,1,Las Vegas,PRIVATE_ROOM
8455,1,134,Portland,ENTIRE_HOME_1_BEDROOMS
8456,2,13,Seattle,ENTIRE_HOME_2_BEDROOMS
8457,1,11,Portland,PRIVATE_ROOM
8458,1,144,Portland,ENTIRE_HOME_1_BEDROOMS
8459,1,74,Portland,PRIVATE_ROOM
8460,1,5,Portland,PRIVATE_ROOM
8461,1,7,Portland,PRIVATE_ROOM
8462,1,2,Seattle,ENTIRE_HOME_1_BEDROOMS
8463,1,15,Seattle,PRIVATE_ROOM
8464,1,0,Atlanta,ENTIRE_HOME_1_BEDROOMS
8465,1,99,Seattle,PRIVATE_ROOM
8466,1,100,Seattle,PRIVATE_ROOM
8467,0,2,Seattle,ENTIRE_HOME_0_BEDROOMS
8468,1,1,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8469,1,4,Seattle,ENTIRE_HOME_1_BEDROOMS
8470,4,15,Portland,ENTIRE_HOME_4_BEDROOMS
8471,3,133,Denver,ENTIRE_HOME_3_BEDROOMS
8472,0,23,Seattle,ENTIRE_HOME_0_BEDROOMS
8473,2,157,Denver,ENTIRE_HOME_2_BEDROOMS
8474,1,8,Seattle,PRIVATE_ROOM
8475,1,0,Atlanta,ENTIRE_HOME_1_BEDROOMS
8476,3,2,Portland,ENTIRE_HOME_3_BEDROOMS
8477,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
8478,1,2,Portland,PRIVATE_ROOM
8479,1,83,Atlanta,PRIVATE_ROOM
8480,3,40,Seattle,ENTIRE_HOME_3_BEDROOMS
8481,1,55,Portland,ENTIRE_HOME_1_BEDROOMS
8482,1,0,Denver,PRIVATE_ROOM
8483,1,15,Atlanta,PRIVATE_ROOM
8484,1,0,Seattle,SHARED_ROOM
8485,1,5,Portland,ENTIRE_HOME_1_BEDROOMS
8486,1,32,Seattle,ENTIRE_HOME_1_BEDROOMS
8487,2,6,Seattle,PRIVATE_ROOM
8488,1,14,Denver,ENTIRE_HOME_1_BEDROOMS
8489,1,64,Las Vegas,ENTIRE_HOME_1_BEDROOMS
8490,0,0,Portland,ENTIRE_HOME_0_BEDROOMS
8491,1,1,Denver,ENTIRE_HOME_1_BEDROOMS
8492,4,6,Seattle,ENTIRE_HOME_4_BEDROOMS
8493,1,60,Seattle,ENTIRE_HOME_1_BEDROOMS
8494,3,20,Las Vegas,ENTIRE_HOME_3_BEDROOMS
8495,1,35,Portland,PRIVATE_ROOM
8496,1,31,Seattle,ENTIRE_HOME_1_BEDROOMS
8497,1,12,Seattle,PRIVATE_ROOM
8498,1,145,Seattle,ENTIRE_HOME_1_BEDROOMS
8499,1,12,Las Vegas,PRIVATE_ROOM
8500,1,40,Portland,PRIVATE_ROOM
8501,1,220,Denver,PRIVATE_ROOM
8502,2,22,Seattle,ENTIRE_HOME_2_BEDROOMS
8503,1,15,Las Vegas,PRIVATE_ROOM
8504,1,49,Portland,ENTIRE_HOME_1_BEDROOMS
8505,1,10,Portland,SHARED_ROOM
8506,2,0,Denver,ENTIRE_HOME_2_BEDROOMS
8507,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
8508,1,4,Atlanta,ENTIRE_HOME_1_BEDROOMS
8509,1,129,Atlanta,PRIVATE_ROOM
8510,1,161,Portland,PRIVATE_ROOM
8511,1,3,Atlanta,ENTIRE_HOME_1_BEDROOMS
8512,0,3,Denver,ENTIRE_HOME_0_BEDROOMS
8513,1,38,Portland,ENTIRE_HOME_1_BEDROOMS
8514,3,12,Seattle,ENTIRE_HOME_3_BEDROOMS
8515,1,7,Seattle,PRIVATE_ROOM
8516,1,182,Seattle,ENTIRE_HOME_1_BEDROOMS
8517,1,17,Portland,PRIVATE_ROOM
8518,1,46,Seattle,ENTIRE_HOME_1_BEDROOMS
8519,1,55,Portland,ENTIRE_HOME_1_BEDROOMS
8520,3,42,Denver,ENTIRE_HOME_3_BEDROOMS
8521,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
8522,1,2,Seattle,PRIVATE_ROOM
8523,2,87,Denver,ENTIRE_HOME_2_BEDROOMS
8524,1,10,Las Vegas,SHARED_ROOM
8525,1,5,Las Vegas,SHARED_ROOM
8526,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
8527,1,0,Las Vegas,PRIVATE_ROOM
8528,0,243,Seattle,ENTIRE_HOME_0_BEDROOMS
8529,2,2,Denver,ENTIRE_HOME_2_BEDROOMS
8530,1,11,Portland,PRIVATE_ROOM
8531,3,0,Seattle,ENTIRE_HOME_3_BEDROOMS
8532,1,3,Seattle,ENTIRE_HOME_1_BEDROOMS
8533,1,1,Seattle,ENTIRE_HOME_1_BEDROOMS
8534,1,34,Atlanta,ENTIRE_HOME_1_BEDROOMS
8535,2,9,Atlanta,ENTIRE_HOME_2_BEDROOMS
8536,1,17,Denver,PRIVATE_ROOM
8537,1,135,Portland,PRIVATE_ROOM
8538,2,92,Portland,ENTIRE_HOME_2_BEDROOMS
8539,3,22,Seattle,ENTIRE_HOME_3_BEDROOMS
8540,3,17,Las Vegas,ENTIRE_HOME_3_BEDROOMS
8541,1,22,Seattle,ENTIRE_HOME_1_BEDROOMS
8542,1,20,Seattle,ENTIRE_HOME_1_BEDROOMS
8543,4,118,Las Vegas,ENTIRE_HOME_4_BEDROOMS
8544,1,113,Seattle,ENTIRE_HOME_1_BEDROOMS
8545,1,182,Denver,PRIVATE_ROOM
8546,1,5,Seattle,ENTIRE_HOME_1_BEDROOMS
8547,0,95,Seattle,ENTIRE_HOME_0_BEDROOMS
8548,2,14,Atlanta,ENTIRE_HOME_2_BEDROOMS
8549,1,58,Seattle,PRIVATE_ROOM
8550,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
8551,2,4,Portland,ENTIRE_HOME_2_BEDROOMS
8552,1,55,Atlanta,ENTIRE_HOME_1_BEDROOMS
8553,1,22,Denver,PRIVATE_ROOM
8554,0,4,Seattle,ENTIRE_HOME_0_BEDROOMS
8555,1,13,Seattle,ENTIRE_HOME_1_BEDROOMS
8556,1,48,Denver,PRIVATE_ROOM
8557,0,347,Seattle,ENTIRE_HOME_0_BEDROOMS
8558,1,38,Denver,PRIVATE_ROOM
8559,1,26,Denver,PRIVATE_ROOM
8560,1,30,Las Vegas,PRIVATE_ROOM
8561,2,2,Seattle,ENTIRE_HOME_2_BEDROOMS
8562,1,13,Seattle,PRIVATE_ROOM
8563,0,0,Denver,ENTIRE_HOME_0_BEDROOMS
8564,1,25,Seattle,PRIVATE_ROOM
8565,1,77,Denver,PRIVATE_ROOM
8566,1,65,Portland,PRIVATE_ROOM
8567,1,38,Denver,PRIVATE_ROOM
8568,1,27,Denver,PRIVATE_ROOM
8569,1,29,Atlanta,PRIVATE_ROOM
8570,1,4,Seattle,PRIVATE_ROOM
8571,1,326,Denver,ENTIRE_HOME_1_BEDROOMS
8572,2,58,Portland,ENTIRE_HOME_2_BEDROOMS
8573,1,5,Atlanta,ENTIRE_HOME_1_BEDROOMS
8574,2,58,Portland,ENTIRE_HOME_2_BEDROOMS
8575,1,9,Atlanta,PRIVATE_ROOM
8576,1,36,Portland,PRIVATE_ROOM
8577,1,3,Seattle,ENTIRE_HOME_1_BEDROOMS
